win,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,tower_kills_team_1,inhibitor_kills_team_1,baron_kills_team_1,dragon_kills_team_1,vilemaw_kills_team_1,rift_herald_kills_team_1,tower_kills_team_2,inhibitor_kills_team_2,baron_kills_team_2,dragon_kills_team_2,vilemaw_kills_team_2,rift_herald_kills_team_2,kills_top_team_1,assists_top_team_1,deaths_top_team_1,gold_earned_20m_top_team_1,cs_20m_top_team_1,xp_20m_top_team_1,damege_taken_20m_top_team_1,kills_middle_team_1,assists_middle_team_1,deaths_middle_team_1,gold_earned_20m_middle_team_1,cs_20m_middle_team_1,xp_20m_middle_team_1,damege_taken_20m_middle_team_1,kills_jungle_team_1,assists_jungle_team_1,deaths_jungle_team_1,gold_earned_20m_jungle_team_1,cs_20m_jungle_team_1,xp_20m_jungle_team_1,damege_taken_20m_jungle_team_1,kills_bottom_duo_support_team_1,assists_bottom_duo_support_team_1,deaths_bottom_duo_support_team_1,gold_earned_20m_bottom_duo_support_team_1,cs_20m_bottom_duo_support_team_1,xp_20m_bottom_duo_support_team_1,damege_taken_20m_bottom_duo_support_team_1,kills_bottom_duo_carry_team_1,assists_bottom_duo_carry_team_1,deaths_bottom_duo_carry_team_1,gold_earned_20m_bottom_duo_carry_team_1,cs_20m_bottom_duo_carry_team_1,xp_20m_bottom_duo_carry_team_1,damege_taken_20m_bottom_duo_carry_team_1,kills_top_team_2,assists_top_team_2,deaths_top_team_2,gold_earned_20m_top_team_2,cs_20m_top_team_2,xp_20m_top_team_2,damege_taken_20m_top_team_2,kills_middle_team_2,assists_middle_team_2,deaths_middle_team_2,gold_earned_20m_middle_team_2,cs_20m_middle_team_2,xp_20m_middle_team_2,damege_taken_20m_middle_team_2,kills_jungle_team_2,assists_jungle_team_2,deaths_jungle_team_2,gold_earned_20m_jungle_team_2,cs_20m_jungle_team_2,xp_20m_jungle_team_2,damege_taken_20m_jungle_team_2,kills_bottom_duo_support_team_2,assists_bottom_duo_support_team_2,deaths_bottom_duo_support_team_2,gold_earned_20m_bottom_duo_support_team_2,cs_20m_bottom_duo_support_team_2,xp_20m_bottom_duo_support_team_2,damege_taken_20m_bottom_duo_support_team_2,kills_bottom_duo_carry_team_2,assists_bottom_duo_carry_team_2,deaths_bottom_duo_carry_team_2,gold_earned_20m_bottom_duo_carry_team_2,cs_20m_bottom_duo_carry_team_2,xp_20m_bottom_duo_carry_team_2,damege_taken_20m_bottom_duo_carry_team_2
1,2,2,1,1,1,2,11,2,1,3,0,0,1,0,0,0,0,1,10,8,2,652.8,6.3,650.1,538.9,16,14,1,712.7,7.7,634.2,808.5,7,18,5,491.6,0.8,540.6,1414.9,5,22,6,433,0.7,417.6,555.9,6,8,5,500.2,7.3,548.7,623.4,4,5,10,389.9,4.2,321.2,1023.2,5,3,10,462.7,6.5,424.5,904.6,4,4,9,315.6,2.9,393.9,1293.1,4,13,7,208.5,1.2,276.2,1041.2,2,8,9,286.1,5.8,365.1,665.2
1,1,2,1,2,2,1,11,2,0,2,0,1,5,0,1,3,0,1,9,4,3,349.1,7.5,493.5,890.4,10,7,8,467.1,7.4,545.3,603.5,16,16,9,544.1,1.3,553.1,1156.9,4,10,10,300.6,1,315.4,776.8,6,12,8,366.2,5.6,448.5,832.8,4,7,6,386.5,6.8,532.1,936.4,7,14,7,383.6,6.5,449.5,806.2,5,11,14,386.9,0.6,380.7,752.7,6,20,10,309.3,0.6,311.3,590.8,16,9,8,590.9,8.5,474.7,748.5
1,2,0,1,1,2,1,7,1,1,1,0,2,1,0,0,2,0,0,14,11,5,696.6,6.1,610.5,1134,12,9,7,585,4.8,504,931.8,8,9,3,524.4,2.3,617.6,1320.2,4,21,4,413.8,0.5,519.6,546.1,6,17,7,441.1,5.8,589.7,897.3,7,3,8,364.4,4.5,457.6,1161.3,7,4,9,451.6,7,520.7,1032.4,8,3,8,521,0.4,445.3,917.7,1,11,10,241.9,1.1,272,859.5,3,5,9,296.7,6.4,361.3,811.2
2,1,2,2,2,1,2,3,0,0,2,0,0,10,2,1,2,0,2,2,4,7,305.7,8.4,563.9,509.3,6,9,6,446.5,7.5,438.7,1342.6,7,5,5,420.7,0.6,456,1491.3,4,12,7,325.1,0.9,420.4,783.7,6,10,9,436.5,3.8,445.7,997.5,7,6,4,508.6,7.2,500.7,1192.4,4,12,4,437.2,6.8,518.6,659.2,11,8,7,563.5,0.5,571,1273.7,4,7,7,311.8,1.2,319,869.4,8,14,3,514.4,6.2,490.5,865.1
2,1,2,2,2,1,2,3,0,0,2,0,0,10,2,1,2,0,2,2,4,7,305.7,8.4,563.9,509.3,6,9,6,446.5,7.5,438.7,1342.6,7,5,5,420.7,0.6,456,1491.3,4,12,7,325.1,0.9,420.4,783.7,6,10,9,436.5,3.8,445.7,997.5,7,6,4,508.6,7.2,500.7,1192.4,4,12,4,437.2,6.8,518.6,659.2,11,8,7,563.5,0.5,571,1273.7,4,7,7,311.8,1.2,319,869.4,8,14,3,514.4,6.2,490.5,865.1
2,2,0,2,2,2,1,4,0,0,0,0,1,11,4,2,4,0,0,2,1,6,430.4,9.8,639.8,862.8,7,8,6,340.8,5.5,344.6,663.3,6,10,9,378.7,1,369.9,871.5,4,7,8,420.9,1.1,390.6,601.9,6,8,7,382.8,8.2,480.7,565.2,2,9,2,404.2,8.3,533.6,523.9,9,15,6,477.1,8.4,575,402.5,3,11,9,413.4,1.2,448.3,886.6,12,10,4,647.8,2.2,425.8,727,10,8,4,436.4,7.5,495.2,387.2
2,2,2,2,1,2,2,6,0,1,3,0,0,9,1,1,1,0,1,8,5,6,480.6,9,612.8,527.3,2,6,8,306.3,7.6,448,601.3,5,11,5,501.3,2.2,562.8,970.4,4,11,8,294.8,0.4,372.3,592.8,6,7,9,512.6,7,531.9,556.3,2,6,5,355.1,8.9,527.2,1005.3,10,8,6,529.9,8.6,546.7,800.5,3,14,7,352.1,0.6,432,997.2,2,21,5,287.5,1.5,279.6,568,19,8,2,673.7,9.2,585.8,586.8
2,1,0,2,2,1,1,4,0,0,2,0,1,6,1,1,2,0,0,4,1,7,395.1,7.3,521.3,849.5,6,2,9,295.5,4.7,383.8,1042.1,5,11,7,490.2,1.6,558.6,886.1,4,8,6,301.1,0.8,347.5,400.8,6,5,6,528.9,8,513.8,706.8,2,12,2,286.6,6,445.7,674.2,12,14,3,582.1,7.7,586.8,770.8,16,9,7,549,0.6,597.1,1155.5,2,20,5,353.5,1.1,515.4,533.9,3,9,8,403.8,7.2,534.6,629.6
1,1,0,1,0,1,1,9,1,0,3,0,2,0,0,0,0,0,0,6,0,3,662.7,10.3,728.4,966.2,10,4,1,669,7,537.9,1212,2,5,1,395.8,2.4,498.5,876,4,14,0,414.7,1.4,486.6,365.8,6,8,4,522.5,6.8,531.5,940.6,0,4,7,279,4.9,416.7,1624,1,3,6,317,6.3,360.2,1020.9,7,1,4,435.9,1.4,408.6,1297.6,0,3,5,248.3,1.4,382.4,386.5,1,0,6,332.2,7.3,478.5,644.5
1,1,2,1,1,1,1,10,2,1,4,0,1,1,0,0,0,0,0,8,7,4,479.2,7.6,554.7,935.2,7,14,3,633.7,8.4,600.8,581.9,11,16,4,510.5,1.1,524.1,1302.5,3,20,3,389.9,0.9,465.2,536.4,6,5,3,488.3,7.9,580.3,481.3,3,6,7,387.2,6.2,476.8,809.5,7,3,7,525.7,7.7,480.9,782.8,3,8,7,334.1,2.2,455.8,1033.4,1,10,7,269,0.7,394.6,684.9,3,2,8,384.9,6,408.2,664
2,2,2,2,1,2,1,5,1,1,1,0,1,9,3,0,3,0,0,1,2,14,302.2,5,437.8,1172.1,9,1,4,406.2,7,531.6,713.1,9,7,3,558.1,1.7,614.9,1078.1,3,15,6,295.7,1.2,395.4,613.7,6,10,4,640.2,8.9,605.1,522.8,16,4,3,672.6,10.3,719,882.1,2,2,5,418.3,8.3,517.3,719,3,6,6,394.5,1,555.5,905,5,8,6,303.1,2.5,342.3,559.4,5,5,8,348.2,6,364.9,831.2
2,2,2,2,1,2,1,5,1,1,1,0,1,9,3,0,3,0,0,1,2,14,302.2,5,437.8,1172.1,9,1,4,406.2,7,531.6,713.1,9,7,3,558.1,1.7,614.9,1078.1,3,15,6,295.7,1.2,395.4,613.7,6,10,4,640.2,8.9,605.1,522.8,16,4,3,672.6,10.3,719,882.1,2,2,5,418.3,8.3,517.3,719,3,6,6,394.5,1,555.5,905,5,8,6,303.1,2.5,342.3,559.4,5,5,8,348.2,6,364.9,831.2
1,2,0,1,1,1,1,7,1,1,3,0,1,2,0,0,1,0,0,5,4,4,318.1,5.1,407.7,670.5,6,5,1,367.2,7.3,484,127.2,5,10,3,364.2,0.8,441,815.2,3,12,4,303,1.4,289.2,335.4,6,9,3,425.5,6.5,406,597.8,1,6,5,267.4,4.2,382.1,1064.5,5,1,4,387.6,6,434.2,780.4,6,5,6,444,1.2,524.6,1039,2,5,4,318.8,0.9,350.9,151.3,1,2,6,308.9,6.3,315.2,809.8
1,2,0,1,1,1,1,7,1,1,3,0,1,2,0,0,1,0,0,5,4,4,318.1,5.1,407.7,670.5,6,5,1,367.2,7.3,484,127.2,5,10,3,364.2,0.8,441,815.2,3,12,4,303,1.4,289.2,335.4,6,9,3,425.5,6.5,406,597.8,1,6,5,267.4,4.2,382.1,1064.5,5,1,4,387.6,6,434.2,780.4,6,5,6,444,1.2,524.6,1039,2,5,4,318.8,0.9,350.9,151.3,1,2,6,308.9,6.3,315.2,809.8
2,2,2,2,2,2,2,1,0,0,1,0,0,6,1,1,2,0,1,4,5,7,468.1,6.9,533.1,658.7,2,5,9,344.9,6.1,439.6,901.2,4,8,7,318.4,2.8,487.3,722.7,3,5,6,249.3,2.7,310.7,668.8,6,4,4,419,7.8,455.5,378.5,13,8,3,565.8,8.6,624.5,1007.9,7,8,3,473.6,8.4,582.8,640.5,7,12,6,376.1,0.3,420.3,1172.5,3,13,3,408.3,0.5,418.3,365.1,3,9,4,561.5,9.3,593.2,744.5
1,2,0,1,1,1,1,10,3,1,4,0,1,5,0,1,1,0,0,11,3,10,634.6,10.2,770.3,1066.7,8,12,6,434.1,5.3,418,672.9,13,7,7,450.7,1.6,393.3,923,2,20,5,295.6,0.8,314.6,556.7,6,12,7,366.2,6.2,340.8,595.4,8,6,6,420.5,6.8,486.5,1091.6,3,5,8,336.7,6.8,508.6,904.1,7,9,7,475.6,3.2,541.7,873,9,5,10,353.3,1.5,329.5,839.1,8,9,9,383.6,4,438.9,617.5
2,2,2,2,0,1,2,0,0,0,1,0,0,6,1,0,2,0,1,4,2,5,451.4,4.5,451.6,978.2,0,6,4,389.8,8.7,598.1,918.5,6,4,6,484.2,1.5,448.6,1096.6,2,6,9,259.2,1,302.8,946.8,6,3,5,337.2,6.1,447.2,673.4,3,3,4,377.1,4.8,436.5,866.5,5,4,3,462.4,10.3,650.3,820.2,6,5,2,459.9,2.6,560.7,665.2,0,14,5,327.9,1.2,394.6,516,15,3,4,714.8,6.7,591.8,920.8
2,1,0,2,2,1,2,2,0,0,1,0,0,9,1,1,3,0,1,3,10,4,342.6,5.4,510.6,873.5,10,12,7,350.7,5,420.1,558.4,6,10,9,343.3,0.6,390,795.1,2,8,11,272.5,1.3,283.8,402.3,6,6,8,457.6,9.6,436.4,607,10,7,6,558.7,8.7,553.4,1040.9,12,11,9,366.9,7.9,486.6,620.5,8,11,6,501.1,1.1,537.3,1012.8,0,27,3,257.6,0.4,388.6,352.6,9,13,3,388.5,8.1,460.3,397.1
1,1,0,1,0,1,2,8,1,0,2,0,0,0,0,0,0,0,1,7,6,4,555.5,6.6,484.9,1084.9,6,7,1,465.1,6.9,558.7,520.9,3,8,3,392.8,1.6,492.9,934,2,16,0,366.2,0.6,444.1,269.9,6,8,0,710.1,10.4,637,449.6,0,4,4,331.1,6.4,477.7,1457.5,3,1,5,378.4,7.4,474.6,794.1,3,1,5,358.4,0.7,409.8,1271.8,1,0,5,229.9,2,306.6,590.4,0,2,5,324.1,7.8,402.2,574.7
2,2,2,2,0,2,2,0,0,0,0,0,0,8,2,0,3,0,1,0,0,4,307.4,7.6,455.5,836.2,1,1,8,317.4,7,404.1,974.2,2,3,5,291.4,1.2,421,1208.1,2,5,5,326.8,1.5,417.1,668.8,6,1,4,488.7,6.8,498.5,944.6,2,4,0,598.8,10.4,709.2,1351.8,7,3,0,569.9,8.3,607.2,529,6,1,1,460.7,1.8,463.9,800.8,7,4,8,382.1,2.3,378,719.4,4,6,2,485.7,6,477.3,619.1
2,2,2,2,2,2,2,3,0,0,0,0,0,7,1,1,3,0,1,10,1,5,625.9,6,485.8,1000.5,5,6,6,489.9,7.2,592.1,839.2,1,7,9,310.3,0.7,461.3,683.5,2,11,9,244.5,1.1,311.9,868.9,6,4,9,413.2,7,468.1,907.2,11,8,5,654.7,7.2,570.2,741.9,4,9,6,374.8,4.9,364.5,807.6,10,9,3,550.8,0.4,522.4,1073.4,6,16,4,332.2,1.1,382.6,678.7,7,14,6,503.1,8.3,681.8,737.8
1,1,2,1,1,1,2,6,1,1,3,0,0,3,0,0,1,0,1,3,9,7,399,6.7,502.7,515.7,10,8,1,577.5,9,645.1,611,9,8,5,492.1,1.5,499.1,1047.3,1,16,2,276,0.7,404.3,297.9,6,7,4,376,8.3,435.2,677.3,8,4,4,600,8.9,676.4,849,5,3,7,397.7,7.5,450.1,659.8,3,6,5,384.2,0.9,512.9,827.9,1,8,6,283.9,0.1,341.2,476.2,2,5,7,331.4,6.9,369.9,626
2,2,0,2,2,2,1,2,0,0,1,0,1,10,2,2,4,0,1,7,4,9,427.7,6.2,513,719.7,3,10,10,399.6,7.1,452.5,557.1,7,10,5,434.3,1.4,446.2,646.1,1,15,10,278.8,1.7,314.6,651.2,6,11,2,506.5,9.6,503.7,455.8,8,11,5,390.1,7.1,493.6,652,4,10,4,342.6,6.9,459.7,422.3,9,12,6,406.9,0.4,383.7,761.5,4,18,4,269.6,1.6,335,740.2,11,8,5,412.4,9.6,419.2,638.7
2,2,0,1,2,1,1,7,2,0,3,0,1,6,1,1,0,0,0,3,4,7,447.9,9.1,537.5,1188.4,3,3,3,443.4,7.9,476.7,417.4,5,6,7,334.8,1.1,400.1,895.7,1,8,8,295.1,1.9,303.7,656.3,6,4,5,523.7,7.5,431.1,574.4,6,9,2,450.1,8.9,603.2,778.5,9,10,3,447.7,8.5,517.2,845.1,1,17,2,350.2,2.7,567.9,830.4,8,9,4,456.1,1.6,378.8,493.4,6,9,8,400.2,5.9,462.8,604.3
2,2,2,2,2,2,2,4,0,0,0,0,0,10,2,1,4,0,1,4,5,12,455.9,9.7,590.8,1030.1,15,4,11,694.7,6.7,650.7,883,3,8,8,306,1,325.4,949.1,1,20,9,315.5,0.7,453.4,602.1,6,3,7,309.8,5.7,323,726.3,15,13,1,705,8,660.2,1960.3,11,6,10,390.4,5.3,415.8,947.7,12,13,3,576.9,1.4,686.2,927.9,2,11,9,326.7,0.7,283.2,733.7,7,7,6,408.5,6.3,470.8,767.3
1,1,0,0,0,1,1,4,0,0,2,0,1,0,0,0,0,0,0,8,2,0,493.6,9.7,651,579.7,1,2,1,393.2,8.3,451.4,591.4,2,5,1,356.4,0.5,400.6,826.1,1,11,1,396.6,3,355.8,392.8,6,5,1,425.2,7.3,377.3,174,0,1,2,356.2,7.7,495.9,655.1,0,0,4,303.3,8.3,474.1,230.7,3,0,4,327.4,0.6,395.8,811.4,1,1,4,191.6,0.9,241.1,353.3,0,2,4,304,7.8,362.7,559.2
2,1,0,1,1,2,1,9,2,2,1,0,1,7,1,0,4,0,0,9,7,3,463.4,6.9,541.2,754.6,2,8,9,399.9,7.6,462.8,738.6,16,5,10,531.1,0.2,460.7,936.8,0,13,10,232.6,1.2,298.4,501.5,6,6,8,418.9,9.2,501.4,548.7,6,5,8,370.9,8.3,495,777.5,4,17,8,352.2,5.4,557.4,577.6,5,14,8,419.1,0.7,477.2,1135.5,2,27,6,240.3,2,340.9,518.3,23,11,5,483.3,5.1,446.5,361.7
2,2,2,2,0,1,2,1,0,0,3,0,0,9,2,0,1,0,2,2,5,8,280,5.8,409.2,645.8,7,9,8,446.8,7.7,522.4,1017.3,11,11,4,547.3,1.6,469.1,1050.2,0,18,7,238.4,1.6,396.7,589.4,6,5,9,382.6,7.2,448.9,743.8,16,6,4,586.9,8.3,617.5,752.6,9,7,4,507.8,7,540.1,1024.1,2,8,4,428.3,0.6,466.1,1155.4,2,13,7,378.4,1,331.1,705.1,7,15,7,520.8,7,538.7,808.3
2,2,2,2,0,1,2,1,0,0,3,0,0,9,2,0,1,0,2,2,5,8,280,5.8,409.2,645.8,7,9,8,446.8,7.7,522.4,1017.3,11,11,4,547.3,1.6,469.1,1050.2,0,18,7,238.4,1.6,396.7,589.4,6,5,9,382.6,7.2,448.9,743.8,16,6,4,586.9,8.3,617.5,752.6,9,7,4,507.8,7,540.1,1024.1,2,8,4,428.3,0.6,466.1,1155.4,2,13,7,378.4,1,331.1,705.1,7,15,7,520.8,7,538.7,808.3
2,2,2,2,2,1,0,3,0,0,2,0,0,8,1,1,3,0,0,9,10,8,482.8,6.4,455.4,740.4,6,4,9,565.4,10.4,659.6,866.6,8,5,13,376.4,1.8,371.9,877.7,0,14,13,242,1.6,388.5,694.5,6,6,10,319.5,4.3,322.5,721.5,9,13,7,310.6,5.5,419.7,860.3,5,17,2,378.6,7.3,487.1,497.6,21,12,9,449.7,1.1,374.6,813.8,3,24,9,286.8,1.3,386.7,686.9,15,16,3,631.7,9.6,532.6,390.4
2,2,2,2,2,1,0,3,0,0,2,0,0,8,1,1,3,0,0,9,10,8,482.8,6.4,455.4,740.4,6,4,9,565.4,10.4,659.6,866.6,8,5,13,376.4,1.8,371.9,877.7,0,14,13,242,1.6,388.5,694.5,6,6,10,319.5,4.3,322.5,721.5,9,13,7,310.6,5.5,419.7,860.3,5,17,2,378.6,7.3,487.1,497.6,21,12,9,449.7,1.1,374.6,813.8,3,24,9,286.8,1.3,386.7,686.9,15,16,3,631.7,9.6,532.6,390.4
1,1,0,0,1,2,1,4,0,1,1,0,1,1,0,0,3,0,0,12,2,2,425.8,8.9,526.9,829.5,6,2,2,407.5,7.2,489.1,626.9,5,9,2,448.6,1.2,490.5,1179.8,0,15,2,262.2,1.8,357.6,388.4,6,10,3,426,6.8,504.7,631,3,1,7,443.3,5.4,592.3,760.4,1,2,6,370.5,7.2,533.7,918.2,1,1,4,401.5,1.2,515.1,1080.5,2,4,6,283.1,0.7,370.9,454.4,4,3,6,433.4,7.8,474.4,722.3
1,1,2,1,1,2,1,8,1,1,1,0,2,2,0,0,3,0,0,3,7,1,435,8.4,567,941.5,7,6,2,537,8.9,635.4,672.3,5,10,3,393.6,0.6,486,1122.5,0,10,5,218.7,1.6,323.2,514.6,6,2,2,500.4,9,468.4,324.4,3,6,3,396.5,8.2,534.8,720.5,3,4,5,374.1,9,489.2,554.5,1,7,5,261.7,0.4,315.6,1171.3,2,7,5,265,1.3,302.6,347.3,4,4,3,383.2,8.2,391.2,378.7
1,1,2,1,1,2,1,8,1,1,1,0,2,2,0,0,3,0,0,3,7,1,435,8.4,567,941.5,7,6,2,537,8.9,635.4,672.3,5,10,3,393.6,0.6,486,1122.5,0,10,5,218.7,1.6,323.2,514.6,6,2,2,500.4,9,468.4,324.4,3,6,3,396.5,8.2,534.8,720.5,3,4,5,374.1,9,489.2,554.5,1,7,5,261.7,0.4,315.6,1171.3,2,7,5,265,1.3,302.6,347.3,4,4,3,383.2,8.2,391.2,378.7
1,1,0,1,0,1,1,7,2,0,3,0,1,0,0,0,0,0,0,8,11,6,461.9,4,440.2,1173.4,5,19,4,393.9,2.9,428.5,899.6,10,11,6,549.8,1.8,484.8,1445.7,13,12,4,507.4,0.9,459.2,716.4,5,10,4,534.7,6.1,535.8,1261.1,7,6,8,368.2,2.6,406.6,1305.3,10,4,8,700.9,6.8,550.8,1195.3,3,18,6,367.1,1.7,459.9,1203.8,3,9,8,310.1,0.4,418.2,960.1,1,7,11,305.7,5.7,457.6,836.9
2,1,2,2,2,1,1,0,0,0,1,0,1,9,1,2,3,0,0,3,5,12,268,6.1,410.6,802.3,1,4,9,269.9,5.9,311,1038.4,10,13,9,564.1,2.8,607.2,1103.1,10,9,8,405.2,1.4,420.1,619.7,5,8,6,375.4,6,429,620.5,14,4,4,552.9,7.1,576.9,704.8,13,9,7,557.8,9.7,681.1,1081.6,8,11,8,533.2,0.7,618.5,880.9,1,18,6,353.1,2.2,444,786,8,6,4,471.2,6.9,481.2,574.7
1,1,0,1,1,1,1,7,1,1,3,0,1,5,1,0,1,0,0,2,10,7,357.8,6.3,388.5,1036.9,5,11,5,370,6.5,413.3,627.8,14,6,9,444.6,1.6,463.9,1256.1,7,16,3,373.6,0.9,344.4,454,5,9,6,408.5,6.9,460.4,423.4,14,1,4,788.7,9.4,873.9,1533.3,4,7,8,341.1,6.2,461.9,722.5,2,9,9,360.2,0.4,394.1,1062.9,3,10,8,286,2.2,380.4,764,7,7,4,452.1,8.7,434.1,313.6
1,2,2,2,2,2,2,6,1,0,1,0,0,8,3,2,4,0,1,10,7,2,423.6,8,539.9,442.4,1,17,7,374.3,6.2,416.8,582.1,3,7,5,397.2,1.8,466.5,1000.2,7,7,2,507,1.8,332.2,573.7,5,7,3,375.2,6.9,434,536.8,0,2,6,299.4,6,359.4,548.2,15,2,5,634.1,7.3,616.2,832.7,1,7,5,541.9,2.8,635,911.9,0,6,6,229,0.9,340.4,348.7,3,4,4,505.1,8.5,411.6,258.7
1,1,2,1,1,2,1,8,1,1,3,0,1,4,0,0,1,0,0,7,10,5,438.6,8.1,560.8,1443.7,10,12,3,339,5,479.9,895.5,14,14,4,571.1,1.7,618.9,756.2,6,12,5,244.6,2,275.5,463.1,5,16,6,499.2,9.3,531.5,330.8,4,3,9,511.4,7.7,626.8,1662.9,1,4,8,347.6,7.7,550.5,956.5,3,2,10,314.3,1.5,359.3,990.7,3,12,6,351.4,1.4,418.1,606.8,12,3,9,510.5,9.3,488,798.4
2,2,0,1,1,1,2,7,2,1,2,0,0,9,4,2,4,0,1,18,5,9,517.5,5.6,629.7,937.8,5,7,8,496.5,8.7,546.8,649,9,6,7,427.1,1.5,514.3,913.5,6,14,15,290.7,0.7,304.6,756.9,5,17,9,316.6,5.7,409.8,532.2,4,5,11,392.7,7.1,482.2,1364.8,15,12,7,567.9,6.9,538.9,623.9,13,13,8,461.9,1.9,578.4,566.4,6,17,8,271.5,0.4,347.7,372,10,18,9,516.1,7.9,521.9,532.1
1,1,0,1,1,1,1,11,3,1,3,0,2,1,0,0,1,0,0,9,10,3,545.1,5.9,536,984.2,7,6,5,398.1,6.9,542.1,934.4,9,8,4,553.9,0.6,548.2,1156.4,5,13,7,312.9,0.9,362.4,679.9,5,4,2,486.5,9.3,567.2,607.5,1,2,10,332.9,7.6,489.5,436.2,7,4,10,492.6,6.7,526.5,1057.5,4,4,7,350.3,1.1,321.6,991.7,3,11,4,256.3,1.8,309.2,661.9,6,4,4,472.8,8.1,537,461.6
2,1,0,2,1,2,1,6,0,1,0,0,1,7,1,0,5,0,0,14,3,7,754.9,9.2,731.6,1164.1,3,10,8,295.3,4.9,395.9,770,4,10,5,343.3,0.4,437.9,1149,4,14,8,425.3,1.1,468,529.4,5,8,6,409.6,8.7,457,619.1,4,6,11,423.8,6.9,484,1012.8,5,17,6,473.6,7.2,510.9,583,11,9,4,337.9,0.7,502.3,941.4,3,23,5,309.9,0.9,336.4,479.4,11,14,4,473.6,8.1,565.8,783.1
2,2,2,2,2,2,2,0,0,0,1,0,0,8,1,1,3,0,1,1,7,9,402.1,7.2,427.7,1294.9,13,1,8,529,5,586.1,1114.7,3,7,7,347.7,1.9,415.1,1010.5,4,8,5,283.9,2.2,461.4,790.3,5,7,7,485.5,8.8,680.8,667,4,8,4,427.2,9.1,561.5,1051.8,12,4,7,499.9,6.3,473.6,953.5,6,8,6,427,2,515,1122.8,1,15,2,349,2.2,434.6,648.9,13,4,7,600.9,8.8,653.2,834.7
2,2,2,2,2,1,2,4,0,0,2,0,0,10,2,1,2,0,1,1,5,9,311.3,6.2,401.7,934.9,3,8,8,338.7,6.7,391.5,836.1,10,2,6,524.3,1.2,569.1,936.4,3,11,11,209.5,0.7,254,756.6,5,9,8,385.1,7.9,442.3,856.6,5,15,2,461,8.6,579.9,817.1,20,8,6,623.8,5,449.8,745.9,7,18,2,375.6,1.7,367.9,991.7,2,30,7,301.7,1.1,322.3,680.6,7,19,5,456.4,6.8,400.6,678.8
2,2,2,2,2,1,2,4,0,0,2,0,0,10,2,1,2,0,1,1,5,9,311.3,6.2,401.7,934.9,3,8,8,338.7,6.7,391.5,836.1,10,2,6,524.3,1.2,569.1,936.4,3,11,11,209.5,0.7,254,756.6,5,9,8,385.1,7.9,442.3,856.6,5,15,2,461,8.6,579.9,817.1,20,8,6,623.8,5,449.8,745.9,7,18,2,375.6,1.7,367.9,991.7,2,30,7,301.7,1.1,322.3,680.6,7,19,5,456.4,6.8,400.6,678.8
2,1,2,2,2,1,2,2,0,0,1,0,0,5,1,1,3,0,1,4,8,8,350.5,7.9,477.3,741.7,6,5,14,291,5.1,338.4,897.2,7,15,8,474.4,1,504.6,1150.5,3,10,7,295.8,0.7,335.9,496.7,5,9,6,489.1,8.3,408.4,847.3,1,11,1,403.4,7.2,611.1,863,25,5,7,781.9,5.8,608.7,750.2,9,7,3,527.9,1.5,573.9,954.8,4,13,6,294.8,0.5,385.1,586.2,4,17,8,402.1,5,492.2,694.4
1,2,2,1,0,1,1,6,2,0,2,0,1,1,0,0,0,0,0,5,4,2,618.6,9.4,723.5,861.7,10,5,2,597.1,7.1,636.1,920.9,5,7,4,428.9,1.3,485.6,1029.7,3,8,3,382.2,0.9,431.8,359.3,5,6,3,426.7,5.6,522.4,514.8,1,1,5,279.9,5,384.4,923,1,1,9,386.6,6.3,436.7,847.3,4,2,5,429.1,1.2,500.7,1127.6,1,9,4,303.2,1.5,339.4,690.8,7,3,5,551.8,7.8,526.8,879.4
2,1,2,2,0,2,1,2,0,0,0,0,1,9,2,0,3,0,0,5,5,5,533.9,6.7,522.6,1041.2,6,3,9,402.5,6.4,480.2,609.3,4,7,7,450.3,2.1,466.2,964.9,3,5,9,232.6,1.6,299.1,1104.8,5,5,7,348,5.6,362.7,700.9,6,11,7,462.5,5.7,465.9,978.2,10,12,4,428.7,4.7,532.1,634.2,11,7,3,723.2,3.7,679.7,1241.7,6,24,3,448.6,0.1,431.2,476.8,4,11,6,372.7,5.9,505.4,657.5
1,1,0,1,2,1,1,10,3,1,4,0,2,3,0,1,1,0,0,3,12,4,387,4.8,571.3,887.7,8,5,7,500.1,8.3,556.1,716.6,20,4,6,659.3,1,649.5,1183.7,2,17,4,333.5,1,334.6,549.7,5,5,5,424.3,8.4,507,702.8,8,4,9,529.3,8.2,562.7,698.1,6,1,7,309.1,6.3,460.2,1076.4,2,13,6,300,1.5,430.6,885.1,2,14,8,236.3,0.4,296,607.7,8,6,8,465.8,7.9,392.4,811
1,2,2,2,1,2,2,7,1,1,2,0,0,7,1,0,3,0,2,3,7,6,411.6,7.8,550.2,813.2,11,5,3,354.5,7.5,474.1,723.5,12,13,5,510.7,2.5,540.3,774.8,2,20,6,216.2,1.2,304.7,562.1,5,17,6,354.4,5.3,418.3,474.3,6,1,4,485.2,7.7,568.7,650.3,3,3,8,356.6,8.3,539,637.3,3,8,7,379.2,1.1,422.4,879.3,3,11,7,338.9,1.4,353.6,632.6,11,9,7,561.6,8,496.9,605.5
